Connecting to host 192.168.2.5, port 5201
[  5] local 192.168.2.4 port 50382 connected to 192.168.2.5 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  1.14 MBytes  9.60 Mbits/sec  829  
[  5]   1.00-2.00   sec  1.11 MBytes  9.34 Mbits/sec  806  
[  5]   2.00-3.00   sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]   3.00-4.00   sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]   4.00-5.00   sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]   5.00-6.00   sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]   6.00-7.00   sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]   7.00-8.00   sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]   8.00-9.00   sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]   9.00-10.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  10.00-11.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  11.00-12.00  sec  1011 KBytes  8.28 Mbits/sec  715  
[  5]  12.00-13.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  13.00-14.00  sec  1.01 MBytes  8.43 Mbits/sec  728  
[  5]  14.00-15.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  15.00-16.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  16.00-17.00  sec  1.13 MBytes  9.49 Mbits/sec  819  
[  5]  17.00-18.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  18.00-19.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  19.00-20.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  20.00-21.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  21.00-22.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  22.00-23.00  sec   974 KBytes  7.98 Mbits/sec  689  
[  5]  23.00-24.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  24.00-25.00  sec  1.15 MBytes  9.63 Mbits/sec  832  
[  5]  25.00-26.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  26.00-27.00  sec  1.01 MBytes  8.43 Mbits/sec  728  
[  5]  27.00-28.00  sec   993 KBytes  8.13 Mbits/sec  702  
[  5]  28.00-29.00  sec   993 KBytes  8.13 Mbits/sec  702  
[  5]  29.00-30.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  30.00-31.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  31.00-32.00  sec   956 KBytes  7.83 Mbits/sec  676  
[  5]  32.00-33.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  33.00-34.00  sec   901 KBytes  7.38 Mbits/sec  637  
[  5]  34.00-35.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  35.00-36.00  sec   882 KBytes  7.23 Mbits/sec  624  
[  5]  36.00-37.00  sec   901 KBytes  7.38 Mbits/sec  637  
[  5]  37.00-38.00  sec  1011 KBytes  8.28 Mbits/sec  715  
[  5]  38.00-39.00  sec   956 KBytes  7.83 Mbits/sec  676  
[  5]  39.00-40.00  sec   846 KBytes  6.93 Mbits/sec  598  
[  5]  40.00-41.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  41.00-42.00  sec  1.01 MBytes  8.43 Mbits/sec  728  
[  5]  42.00-43.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  43.00-44.00  sec  1.09 MBytes  9.11 Mbits/sec  786  
